strain	depth	abs_err	rel_err	mean_input	n_obs	n_private
JU2316	10	0.000493912618965834	0.118818196724106	0.00620966052602111	50	383
JU2316	5	0.00069422603444421	0.192744872167803	0.00620966052602111	50	383
JU2316	3	0.000938638262117868	0.265616107346086	0.00620966052602111	50	383
JU2316	1	0.00132608588253659	0.386948145036727	0.00620966052602111	50	383
JU2464	500	8.93472324945904e-05	0.0138180809799183	0.00707455272145687	60	674
JU2464	100	0.000196517348648451	0.0289347699181048	0.00707455272145687	60	674
JU2464	50	0.000274835265555643	0.0411709477126639	0.00707455272145687	60	674
JU2464	30	0.000334660147489403	0.0520346889105601	0.00707455272145687	60	674
JU2464	10	0.000556358056558542	0.0843054989433839	0.00707455272145687	60	674
JU2464	5	0.000908368168099441	0.144487730990818	0.00707455272145687	60	674
JU2464	3	0.00104052984844888	0.15690254600237	0.00707455272145687	60	674
JU2464	1	0.00175779010606211	0.275377353206713	0.00707455272145687	60	674
JU2466	500	0.000163796418630627	0.0270719720326728	0.00664379527714548	50	583
JU2466	100	0.00032199058899284	0.0511434941959355	0.00664379527714548	50	583
JU2466	50	0.000468592676566987	0.0777422444409636	0.00664379527714548	50	583
JU2466	30	0.000553103166448839	0.0849422758341654	0.00664379527714548	50	583
JU2466	10	0.00105370971804993	0.17239648514833	0.00664379527714548	50	583
JU2466	5	0.00165093567631496	0.276883586968327	0.00664379527714548	50	583
JU2466	3	0.00176499740396413	0.308004011801273	0.00664379527714548	50	583
JU2466	1	0.00324309950553646	0.518559916918751	0.00664379527714548	50	583
JU2478	500	0.000124855043023359	0.0989285286482338	0.00321661000528625	20	533
JU2478	100	0.000250575505507422	0.156868501119295	0.00321661000528625	20	533
JU2478	50	0.000282181727273018	0.181114566977946	0.00321661000528625	20	533
JU2478	30	0.000487809522610698	0.295904218728616	0.00321661000528625	20	533
JU2478	10	0.000661095224332762	0.394283418439389	0.00321661000528625	20	533
JU2478	5	0.000903389454035365	0.647356836677565	0.00321661000528625	20	533
JU2478	3	0.00101667296180948	0.533668000629132	0.00321661000528625	20	533
JU2478	1	0.00255697949808729	1.35817802022116	0.00321661000528625	20	533
JU2513	500	9.23179146668261e-05	0.0408586301140466	0.00526673559874154	50	768
JU2513	100	0.000227263870299741	0.108176570651917	0.00526673559874154	50	768
JU2513	50	0.000387867728950727	0.166547580074848	0.00526673559874154	50	768
JU2513	30	0.000343453555535402	0.15466604417515	0.00526673559874154	50	768
JU2513	10	0.000603322291366986	0.255874859288584	0.00526673559874154	50	768
JU2513	5	0.00102636183472965	0.370999348962726	0.00526673559874154	50	768
JU2513	3	0.00127778782680192	0.553102821749275	0.00526673559874154	50	768
JU2513	1	0.00215482498838124	0.915132874339278	0.00526673559874154	50	768
JU2519	500	7.96606753192116e-05	0.0730446891031567	0.00574281784028494	40	137
JU2519	100	0.00015650029397176	0.121354042479587	0.00574281784028494	40	137
JU2519	50	0.000236415244607747	0.164184172047033	0.00574281784028494	40	137
JU2519	30	0.000366548416122803	0.187818337903311	0.00574281784028494	40	137
JU2519	10	0.000556313640451346	0.287743061969234	0.00574281784028494	40	137
JU2519	5	0.000662524091996341	0.289607779548895	0.00574281784028494	40	137
JU2519	3	0.0006876832095977	0.276564116815287	0.00574281784028494	40	137
JU2519	1	0.00126532569203359	0.524913248673019	0.00574281784028494	40	137
JU2522	500	0.000112389397931683	0.0624337715568027	0.00595782830942906	50	291
JU2522	100	0.000298574730041867	0.131033590939946	0.00595782830942906	50	291
JU2522	50	0.000356225702995737	0.15255204935598	0.00595782830942906	50	291
JU2522	30	0.000423635159149027	0.227520850190199	0.00595782830942906	50	291
JU2522	10	0.000715694802926541	0.302522634592939	0.00595782830942906	50	291
JU2522	5	0.00106827733467644	0.395965966397609	0.00595782830942906	50	291
JU2522	3	0.00133451678965963	0.582673313961952	0.00595782830942906	50	291
JU2522	1	0.00220981201701079	1.07532354198218	0.00595782830942906	50	291
JU2526	500	7.37209233361864e-05	0.0252580435463587	0.00531329341027081	60	374
JU2526	100	0.000136480260386492	0.0409967487001118	0.00531329341027081	60	374
JU2526	50	0.000237365515390323	0.0716075440937385	0.00531329341027081	60	374
JU2526	30	0.000289052372143685	0.0911260027811022	0.00531329341027081	60	374
JU2526	10	0.000506475044014008	0.130797209942801	0.00531329341027081	60	374
JU2526	5	0.000693657268239312	0.200653442055714	0.00531329341027081	60	374
JU2526	3	0.000788264506672554	0.252288799052099	0.00531329341027081	60	374
JU2526	1	0.00157459719291045	0.417188780884203	0.00531329341027081	60	374
JU2534	500	0.000137079787236419	0.0571322581709645	0.00466167220309663	30	525
JU2534	100	0.000348261813257373	0.167460557825269	0.00466167220309663	30	525
JU2534	50	0.000364271143703198	0.15045854428844	0.00466167220309663	30	525
JU2534	30	0.00052318180572416	0.195523523681828	0.00466167220309663	30	525
JU2534	10	0.000876217569294047	0.423086492722658	0.00466167220309663	30	525
JU2534	5	0.000956506618166157	0.43987487320585	0.00466167220309663	30	525
JU2534	3	0.00149352753038347	0.466506073340215	0.00466167220309663	30	525
JU2534	1	0.00245305618971728	0.754918824230088	0.00466167220309663	30	525
JU2565	500	0.000169178393191758	0.130463283852684	0.00556265114920105	30	456
JU2565	100	0.000246293156105226	0.168467092830828	0.00556265114920105	30	456
JU2565	50	0.000378662430051591	0.28212654898276	0.00556265114920105	30	456
JU2565	30	0.000460865303702689	0.356841456565304	0.00556265114920105	30	456
JU2565	10	0.000758379722794088	0.385084020176589	0.00556265114920105	30	456
JU2565	5	0.00105477077367185	0.496798865294109	0.00556265114920105	30	456
JU2565	3	0.00117246332314726	0.566038361645653	0.00556265114920105	30	456
JU2565	1	0.00222246716302672	0.894206006673823	0.00556265114920105	30	456
JU2566	500	8.67562308698957e-05	0.0633000764780524	0.00427073982737802	30	465
JU2566	100	0.000289430910369405	0.25908633535767	0.00427073982737802	30	465
JU2566	50	0.000312286708925472	0.259390404318082	0.00427073982737802	30	465
JU2566	30	0.000369716863384582	0.262402171430478	0.00427073982737802	30	465
JU2566	10	0.000778834314605486	0.516602035601654	0.00427073982737802	30	465
JU2566	5	0.00118506500625452	0.943003246658119	0.00427073982737802	30	465
JU2566	3	0.00118788865770701	0.775431642186721	0.00427073982737802	30	465
JU2566	1	0.00198681410382536	1.22161643757435	0.00427073982737802	30	465
JU2570	500	0.000196936706750793	0.0939856522712823	0.00296471157168332	30	270
JU2570	100	0.000303187920079007	0.121484664588669	0.00296471157168332	30	270
JU2570	50	0.000510705037739278	0.27758260431739	0.00296471157168332	30	270
JU2570	30	0.000549325547999927	0.243272811877032	0.00296471157168332	30	270
JU2570	10	0.00116850310645641	0.567508007554361	0.00296471157168332	30	270
JU2570	5	0.00122608722887114	0.546569334271827	0.00296471157168332	30	270
JU2570	3	0.0013813536010898	0.604619795769462	0.00296471157168332	30	270
JU2570	1	0.00230639136444983	0.771557141412377	0.00296471157168332	30	270
JU2572	500	0.00019304016406352	0.0994913090336502	0.00516004658250476	30	503
JU2572	100	0.000345650166962421	0.18335513404922	0.00516004658250476	30	503
JU2572	50	0.000464247331661628	0.242104475576497	0.00516004658250476	30	503
JU2572	30	0.000553823330896918	0.308379106969257	0.00516004658250476	30	503
JU2572	10	0.000924104761301063	0.383059506888342	0.00516004658250476	30	503
JU2572	5	0.00176858997781638	0.729878308780921	0.00516004658250476	30	503
JU2572	3	0.00168307286607608	0.691399626266513	0.00516004658250476	30	503
JU2572	1	0.00278202141197668	1.24130223254089	0.00516004658250476	30	503
JU2575	500	0.000157135759420859	0.706675598229988	0.00259577706671719	30	377
JU2575	100	0.000295529437439843	0.668471033791477	0.00259577706671719	30	377
JU2575	50	0.000398994401488132	1.3695866005783	0.00259577706671719	30	377
JU2575	30	0.000584629376463539	1.73524184496205	0.00259577706671719	30	377
JU2575	10	0.000712628009092712	2.03742080297212	0.00259577706671719	30	377
JU2575	5	0.00124306302590731	2.23781530097585	0.00259577706671719	30	377
JU2575	3	0.00131793615495187	3.59717271757275	0.00259577706671719	30	377
JU2575	1	0.00227294771280582	2.95829964665883	0.00259577706671719	30	377
JU2576	500	7.09592061061467e-05	0.0204004147230241	0.0068229905070188	30	1233
JU2576	100	0.000206833738761853	0.0645875299428897	0.0068229905070188	30	1233
JU2576	50	0.00021491547604844	0.0636135291104878	0.0068229905070188	30	1233
JU2576	30	0.000288207349059246	0.0960128236845635	0.0068229905070188	30	1233
JU2576	10	0.000507245149929419	0.140470603760821	0.0068229905070188	30	1233
JU2576	5	0.00073514283616535	0.23077870614425	0.0068229905070188	30	1233
JU2576	3	0.00101859103759139	0.336980834386042	0.0068229905070188	30	1233
JU2576	1	0.00162436897257161	0.392157832824454	0.0068229905070188	30	1233
JU2578	500	0.000139272397221672	0.11038702657734	0.00219760094292976	30	450
JU2578	100	0.000315560673718604	0.250659264407607	0.00219760094292976	30	450
JU2578	50	0.000425497607265764	0.36937704162963	0.00219760094292976	30	450
JU2578	30	0.000456096467562487	0.370771247392448	0.00219760094292976	30	450
JU2578	10	0.0009449026157088	0.617162349832628	0.00219760094292976	30	450
JU2578	5	0.000877597078858994	0.672611235565464	0.00219760094292976	30	450
JU2578	3	0.00104337439025543	0.729459629477072	0.00219760094292976	30	450
JU2578	1	0.00156089844978106	0.967196018831167	0.00219760094292976	30	450
JU258	500	5.51982345039502e-05	0.0089349271197022	0.00662489093498333	60	1445
JU258	100	9.66037070314059e-05	0.0162205475098162	0.00662489093498333	60	1445
JU258	50	0.000175097984342898	0.0285764960144912	0.00662489093498333	60	1445
JU258	30	0.000212510949593283	0.035296027892484	0.00662489093498333	60	1445
JU258	10	0.000409072016691642	0.0672224629617174	0.00662489093498333	60	1445
JU258	5	0.000499519718236196	0.0798596806213231	0.00662489093498333	60	1445
JU258	3	0.000744425574704149	0.119967302830061	0.00662489093498333	60	1445
JU258	1	0.00120893276707692	0.196154911714163	0.00662489093498333	60	1445
JU2581	500	7.83141788759032e-05	0.0143284650295087	0.00777116843925926	30	101
JU2581	100	0.000173871587036844	0.0405017818023446	0.00777116843925926	30	101
JU2581	50	0.000186123820918651	0.0390228038431801	0.00777116843925926	30	101
JU2581	30	0.000387586146193203	0.0796654664907538	0.00777116843925926	30	101
JU2581	10	0.00058460902459514	0.127238766473772	0.00777116843925926	30	101
JU2581	5	0.000961794775087573	0.184827474974975	0.00777116843925926	30	101
JU2581	3	0.000990739204154572	0.22753309868656	0.00777116843925926	30	101
JU2581	1	0.00200718819130874	0.383932564214091	0.00777116843925926	30	101
JU2586	500	0.000111346307283785	0.0421354261956113	0.00320002213527722	30	479
JU2586	100	0.000261979535450008	0.0989695616633326	0.00320002213527722	30	479
JU2586	50	0.00038474603319137	0.128340910887425	0.00320002213527722	30	479
JU2586	30	0.000485880562691397	0.165790849267079	0.00320002213527722	30	479
JU2586	10	0.00072538729398495	0.221237708025631	0.00320002213527722	30	479
JU2586	5	0.000999003257532844	0.348132520107636	0.00320002213527722	30	479
JU2586	3	0.001240255082361	0.408385743235346	0.00320002213527722	30	479
JU2586	1	0.00193600947007125	0.692511932496494	0.00320002213527722	30	479
JU2587	500	7.51665910972911e-05	0.024174021414529	0.00498414920435687	20	774
JU2587	100	0.000156356904986819	0.0455717179619569	0.00498414920435687	20	774
JU2587	50	0.000225753810068382	0.0613523889733081	0.00498414920435687	20	774
JU2587	30	0.000282310295262581	0.0790059764839235	0.00498414920435687	20	774
JU2587	10	0.000574537470744501	0.190252494896191	0.00498414920435687	20	774
JU2587	5	0.000904779140025473	0.261989223499842	0.00498414920435687	20	774
JU2587	3	0.00108545535645581	0.291953906676825	0.00498414920435687	20	774
JU2587	1	0.00164222175807849	0.44061537998923	0.00498414920435687	20	774
JU2592	500	0.000105509783713441	0.0452059665489617	0.00319538933377066	30	910
JU2592	100	0.00025570293966721	0.126323901867773	0.00319538933377066	30	910
JU2592	50	0.000299901283707309	0.144381562900883	0.00319538933377066	30	910
JU2592	30	0.000412201990719009	0.198826860401854	0.00319538933377066	30	910
JU2592	10	0.000695673330460463	0.343249048532212	0.00319538933377066	30	910
JU2592	5	0.000996671166493925	0.393027404001521	0.00319538933377066	30	910
JU2592	3	0.001254744396838	0.481088020848976	0.00319538933377066	30	910
JU2592	1	0.00153455078045689	0.637818243029318	0.00319538933377066	30	910
JU2593	500	5.55424875263339e-05	0.0133519160953112	0.00561315440624982	20	277
JU2593	100	0.000228218254799191	0.0544094145465054	0.00561315440624982	20	277
JU2593	50	0.000227978748051368	0.053615358272575	0.00561315440624982	20	277
JU2593	30	0.000183562185884317	0.0459007722150769	0.00561315440624982	20	277
JU2593	10	0.000497128172545461	0.111298180261894	0.00561315440624982	20	277
JU2593	5	0.000732252470809195	0.190170975838535	0.00561315440624982	20	277
JU2593	3	0.0010554541889706	0.216155675539874	0.00561315440624982	20	277
JU2593	1	0.0016167103737693	0.370529030918814	0.00561315440624982	20	277
JU2600	500	0.000179000001163452	0.0562165557950378	0.00325058526595802	30	221
JU2600	100	0.000389335702256845	0.12707667931976	0.00325058526595802	30	221
JU2600	50	0.00053727817307306	0.176223510355882	0.00325058526595802	30	221
JU2600	30	0.000702560980705701	0.247320412773019	0.00325058526595802	30	221
JU2600	10	0.00133568556073245	0.427564023416665	0.00325058526595802	30	221
JU2600	5	0.00167826088588201	0.583583344981019	0.00325058526595802	30	221
JU2600	3	0.00181846669681556	0.596088235422036	0.00325058526595802	30	221
JU2600	1	0.00257573592384158	0.82845717593454	0.00325058526595802	30	221
JU2610	500	0.000169933073438681	0.0457952742445805	0.00360462713360267	30	213
JU2610	100	0.00036005310199127	0.109926743741937	0.00360462713360267	30	213
JU2610	50	0.000500727461386164	0.148426741492544	0.00360462713360267	30	213
JU2610	30	0.000667170970177982	0.201293957688078	0.00360462713360267	30	213
JU2610	10	0.00135576018679588	0.387856183017419	0.00360462713360267	30	213
JU2610	5	0.00147719143608636	0.439899790398698	0.00360462713360267	30	213
JU2610	3	0.00198652800429097	0.559519219471704	0.00360462713360267	30	213
JU2610	1	0.00248376564326445	0.696140213703624	0.00360462713360267	30	213
JU2619	500	0.000105833277359617	0.0787471990556867	0.00361764693597332	30	565
JU2619	100	0.000186903195709368	0.123406616511908	0.00361764693597332	30	565
JU2619	50	0.000312906808947284	0.228973793878187	0.00361764693597332	30	565
JU2619	30	0.000381025339145992	0.21491513852857	0.00361764693597332	30	565
JU2619	10	0.000565833472789042	0.309184434243694	0.00361764693597332	30	565
JU2619	5	0.00076473170151266	0.450620030648272	0.00361764693597332	30	565
JU2619	3	0.00099557497058541	0.557114027637181	0.00361764693597332	30	565
JU2619	1	0.00155551549555108	0.581725690172274	0.00361764693597332	30	565
JU2800	500	8.92799263881942e-05	0.0555484742546172	0.00562704530163451	30	626
JU2800	100	0.000225372829727315	0.0761832322946897	0.00562704530163451	30	626
JU2800	50	0.000230787020639326	0.115949237731938	0.00562704530163451	30	626
JU2800	30	0.000295800956631547	0.130285826778091	0.00562704530163451	30	626
JU2800	10	0.000533338837415462	0.262848707090225	0.00562704530163451	30	626
JU2800	5	0.00125830254685521	0.569487621431072	0.00562704530163451	30	626
JU2800	3	0.000955590751381909	0.444412659471918	0.00562704530163451	30	626
JU2800	1	0.00176325951159793	0.652195894685389	0.00562704530163451	30	626
JU2811	500	3.49793425838154e-05	0.0412302173050826	0.000848390934371898	10	2821
JU2811	100	0.00017473855291493	0.205964663029193	0.000848390934371898	10	2821
JU2811	50	0.000222816655648416	0.262634413713269	0.000848390934371898	10	2821
JU2811	30	0.000433238467189048	0.51065900121834	0.000848390934371898	10	2821
JU2811	10	0.000694912922720581	0.819095177195707	0.000848390934371898	10	2821
JU2811	5	0.000720664246868396	0.849448311705424	0.000848390934371898	10	2821
JU2811	3	0.000694375942161806	0.818462237194795	0.000848390934371898	10	2821
JU2811	1	0.00101879704888634	1.200858009687	0.000848390934371898	10	2821
JU2825	500	0.000130141757015629	0.0703931243938639	0.00228740186496282	20	354
JU2825	100	0.000303975095079266	0.165194779672877	0.00228740186496282	20	354
JU2825	50	0.000329237169103488	0.157441975652677	0.00228740186496282	20	354
JU2825	30	0.000535160276443939	0.280539259030414	0.00228740186496282	20	354
JU2825	10	0.000885162918611385	0.458887663966667	0.00228740186496282	20	354
JU2825	5	0.000891999533962399	0.46615500884234	0.00228740186496282	20	354
JU2825	3	0.00117539857781848	0.532816299176204	0.00228740186496282	20	354
JU2825	1	0.00156836310945267	0.754491992563643	0.00228740186496282	20	354
JU2829	500	8.14343165373023e-05	0.0195116480599339	0.00583583408678793	20	187
JU2829	100	0.000256936117615054	0.0638055985528195	0.00583583408678793	20	187
JU2829	50	0.000238684911817921	0.0651991079780739	0.00583583408678793	20	187
JU2829	30	0.000307378663508458	0.0865076082464052	0.00583583408678793	20	187
