sample,sample_info,time,rnai,replicate,depth_cutoff,strain,frq,t0_frq,ctrl_frq,delta_t0,delta_ctrl,log2fc_t0,log2fc_ctrl
A10,T2_pos-1_1,T2,pos-1,1,5,TWN2530,0,0.00705907629582202,0.00104729854768924,-0.00705907629582202,-0.00104729854768924,-67.9475178299821,-65.1947111778061
A11,T2_pos-1_2,T2,pos-1,2,5,TWN2530,0,0.00705907629582202,0.00104729854768924,-0.00705907629582202,-0.00104729854768924,-67.9475178299821,-65.1947111778061
A12,T2_pos-1_3,T2,pos-1,3,5,TWN2530,0.000301735027267697,0.00705907629582202,0.00104729854768924,-0.00675734126855432,-0.000745563520421539,-4.5481253260066,-1.7953186738306
A13,T2_pos-1_4,T2,pos-1,4,5,TWN2530,0,0.00705907629582202,0.00104729854768924,-0.00705907629582202,-0.00104729854768924,-67.9475178299821,-65.1947111778061
A6,T2_ctrl_A,T2,ctrl,A,5,TWN2530,0.00209459709537847,0.00705907629582202,0.00104729854768924,-0.00496447920044355,0.00104729854768924,-1.75280665217601,1
A7,T2_ctrl_B,T2,ctrl,B,5,TWN2530,0,0.00705907629582202,0.00104729854768924,-0.00705907629582202,-0.00104729854768924,-67.9475178299821,-65.1947111778061
A10,T2_pos-1_1,T2,pos-1,1,10,TWN2530,0,0.00814227744256672,0.00150649829753093,-0.00814227744256672,-0.00150649829753093,-68.1534707968635,-65.7192374582628
A11,T2_pos-1_2,T2,pos-1,2,10,TWN2530,0,0.00814227744256672,0.00150649829753093,-0.00814227744256672,-0.00150649829753093,-68.1534707968635,-65.7192374582628
A12,T2_pos-1_3,T2,pos-1,3,10,TWN2530,0,0.00814227744256672,0.00150649829753093,-0.00814227744256672,-0.00150649829753093,-68.1534707968635,-65.7192374582628
A13,T2_pos-1_4,T2,pos-1,4,10,TWN2530,0,0.00814227744256672,0.00150649829753093,-0.00814227744256672,-0.00150649829753093,-68.1534707968635,-65.7192374582628
A6,T2_ctrl_A,T2,ctrl,A,10,TWN2530,0.00301299659506187,0.00814227744256672,0.00150649829753093,-0.00512928084750485,0.00150649829753093,-1.43423333860064,1
A7,T2_ctrl_B,T2,ctrl,B,10,TWN2530,0,0.00814227744256672,0.00150649829753093,-0.00814227744256672,-0.00150649829753093,-68.1534707968635,-65.7192374582628
A10,T2_pos-1_1,T2,pos-1,1,3,WN2001,0,0,0,0,0,0,0
A11,T2_pos-1_2,T2,pos-1,2,3,WN2001,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,3,WN2001,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,3,WN2001,0,0,0,0,0,0,0
A6,T2_ctrl_A,T2,ctrl,A,3,WN2001,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,3,WN2001,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,5,WN2001,0,0,0,0,0,0,0
A11,T2_pos-1_2,T2,pos-1,2,5,WN2001,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,5,WN2001,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,5,WN2001,0,0,0,0,0,0,0
A6,T2_ctrl_A,T2,ctrl,A,5,WN2001,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,5,WN2001,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,10,WN2001,0,0,2.99127004003883e-05,0,-2.99127004003883e-05,0,-60.0649403830646
A11,T2_pos-1_2,T2,pos-1,2,10,WN2001,0,0,2.99127004003883e-05,0,-2.99127004003883e-05,0,-60.0649403830646
A12,T2_pos-1_3,T2,pos-1,3,10,WN2001,0,0,2.99127004003883e-05,0,-2.99127004003883e-05,0,-60.0649403830646
A13,T2_pos-1_4,T2,pos-1,4,10,WN2001,0,0,2.99127004003883e-05,0,-2.99127004003883e-05,0,-60.0649403830646
A6,T2_ctrl_A,T2,ctrl,A,10,WN2001,0,0,2.99127004003883e-05,0,-2.99127004003883e-05,0,-60.0649403830646
A7,T2_ctrl_B,T2,ctrl,B,10,WN2001,5.98254008007765e-05,0,2.99127004003883e-05,5.98254008007765e-05,2.99127004003883e-05,61.0649403830646,1
A10,T2_pos-1_1,T2,pos-1,1,3,WN2002,0,0,0.00115743286868463,0,-0.00115743286868463,0,-65.3389669350348
A11,T2_pos-1_2,T2,pos-1,2,3,WN2002,0,0,0.00115743286868463,0,-0.00115743286868463,0,-65.3389669350348
A12,T2_pos-1_3,T2,pos-1,3,3,WN2002,0,0,0.00115743286868463,0,-0.00115743286868463,0,-65.3389669350348
A13,T2_pos-1_4,T2,pos-1,4,3,WN2002,0,0,0.00115743286868463,0,-0.00115743286868463,0,-65.3389669350348
A6,T2_ctrl_A,T2,ctrl,A,3,WN2002,0.00129995601058487,0,0.00115743286868463,0.00129995601058487,0.000142523141900249,65.5065012201918,0.167534285157005
A7,T2_ctrl_B,T2,ctrl,B,3,WN2002,0.00101490972678438,0,0.00115743286868463,0.00101490972678438,-0.000142523141900249,65.1493898253598,-0.189577109674949
A10,T2_pos-1_1,T2,pos-1,1,5,WN2002,0,0,0.00106784459470743,0,-0.00106784459470743,0,-65.2227401200634
A11,T2_pos-1_2,T2,pos-1,2,5,WN2002,0,0,0.00106784459470743,0,-0.00106784459470743,0,-65.2227401200634
A12,T2_pos-1_3,T2,pos-1,3,5,WN2002,0,0,0.00106784459470743,0,-0.00106784459470743,0,-65.2227401200634
A13,T2_pos-1_4,T2,pos-1,4,5,WN2002,0,0,0.00106784459470743,0,-0.00106784459470743,0,-65.2227401200634
A6,T2_ctrl_A,T2,ctrl,A,5,WN2002,0.00111498998216528,0,0.00106784459470743,0.00111498998216528,4.71453874578524e-05,65.2850691637377,0.0623290436743128
A7,T2_ctrl_B,T2,ctrl,B,5,WN2002,0.00102069920724957,0,0.00106784459470743,0.00102069920724957,-4.71453874578524e-05,65.1575961926416,-0.0651439274217917
A10,T2_pos-1_1,T2,pos-1,1,10,WN2002,0,0,0.00126174746473483,0,-0.00126174746473483,0,-65.4634616034865
A11,T2_pos-1_2,T2,pos-1,2,10,WN2002,0,0,0.00126174746473483,0,-0.00126174746473483,0,-65.4634616034865
A12,T2_pos-1_3,T2,pos-1,3,10,WN2002,0,0,0.00126174746473483,0,-0.00126174746473483,0,-65.4634616034865
A13,T2_pos-1_4,T2,pos-1,4,10,WN2002,0,0,0.00126174746473483,0,-0.00126174746473483,0,-65.4634616034865
A6,T2_ctrl_A,T2,ctrl,A,10,WN2002,0.000551043217135869,0,0.00126174746473483,0.000551043217135869,-0.000710704247598965,64.268275791515,-1.19518581197158
A7,T2_ctrl_B,T2,ctrl,B,10,WN2002,0.0019724517123338,0,0.00126174746473483,0.0019724517123338,0.000710704247598964,66.1080283976939,0.644566794207324
A10,T2_pos-1_1,T2,pos-1,1,3,WN2050,0.00116693319304004,0.00486199010462487,0,-0.00369505691158483,0.00116693319304004,-2.05882498804615,65.3507603847711
A11,T2_pos-1_2,T2,pos-1,2,3,WN2050,0.0176821048339164,0.00486199010462487,0,0.0128201147292915,0.0176821048339164,1.8626711575578,69.272256530375
A12,T2_pos-1_3,T2,pos-1,3,3,WN2050,0.00901554329308293,0.00486199010462487,0,0.00415355318845807,0.00901554329308293,0.890867476590238,68.3004528494075
A13,T2_pos-1_4,T2,pos-1,4,3,WN2050,0.000910572973691727,0.00486199010462487,0,-0.00395141713093314,0.000910572973691727,-2.41670041200128,64.9928849608159
A6,T2_ctrl_A,T2,ctrl,A,3,WN2050,0,0.00486199010462487,0,-0.00486199010462487,0,-67.4095853728172,0
A7,T2_ctrl_B,T2,ctrl,B,3,WN2050,0,0.00486199010462487,0,-0.00486199010462487,0,-67.4095853728172,0
A10,T2_pos-1_1,T2,pos-1,1,5,WN2050,0.00188440679588591,0.00440464281181025,0.000171628527990384,-0.00252023601592434,0.00171277826789552,-1.22491459057096,3.45674915825188
A11,T2_pos-1_2,T2,pos-1,2,5,WN2050,0.0182592190946103,0.00440464281181025,0.000171628527990384,0.0138545762828001,0.0180875905666199,2.05152813012938,6.73319187895223
A12,T2_pos-1_3,T2,pos-1,3,5,WN2050,0.0101008678475558,0.00440464281181025,0.000171628527990384,0.00569622503574556,0.00992923931956542,1.19738231622792,5.87904606505077
A13,T2_pos-1_4,T2,pos-1,4,5,WN2050,0.00149167743464658,0.00440464281181025,0.000171628527990384,-0.00291296537716366,0.0013200489066562,-1.56208943452076,3.11957431430208
A6,T2_ctrl_A,T2,ctrl,A,5,WN2050,0,0.00440464281181025,0.000171628527990384,-0.00440464281181025,-0.000171628527990384,-67.2670634463001,-62.5853996974773
A7,T2_ctrl_B,T2,ctrl,B,5,WN2050,0.000343257055980767,0.00440464281181025,0.000171628527990384,-0.00406138575582948,0.000171628527990384,-3.68166374882285,1
A10,T2_pos-1_1,T2,pos-1,1,10,WN2050,0.00421391923878975,0.00527968578627,0.00161346658641023,-0.00106576654748025,0.00260045265237952,-0.32528940731905,1.38499896358874
A11,T2_pos-1_2,T2,pos-1,2,10,WN2050,0.020992972534832,0.00527968578627,0.00161346658641023,0.015713286748562,0.0193795059484218,1.9913824847903,3.70167085569809
A12,T2_pos-1_3,T2,pos-1,3,10,WN2050,0.012260421761316,0.00527968578627,0.00161346658641023,0.00698073597504599,0.0106469551749058,1.21548463181645,2.92577300272424
A13,T2_pos-1_4,T2,pos-1,4,10,WN2050,0.0028429395717755,0.00527968578627,0.00161346658641023,-0.0024367462144945,0.00122947298536527,-0.893068637918241,0.81721973298955
A6,T2_ctrl_A,T2,ctrl,A,10,WN2050,0,0.00527968578627,0.00161346658641023,-0.00527968578627,-0.00161346658641023,-67.5284904876886,-65.8182021167808
A7,T2_ctrl_B,T2,ctrl,B,10,WN2050,0.00322693317282046,0.00527968578627,0.00161346658641023,-0.00205275261344954,0.00161346658641023,-0.71028837090779,1
A10,T2_pos-1_1,T2,pos-1,1,3,WN2063,0.0220681234644642,0.00730063039643416,0.00433002464660967,0.01476749306803,0.0177380988178545,1.59587100841616,2.34951681510322
A11,T2_pos-1_2,T2,pos-1,2,3,WN2063,0.0115941742053353,0.00730063039643416,0.00433002464660967,0.00429354380890117,0.00726414955872566,0.667307119106077,1.42095292579314
A12,T2_pos-1_3,T2,pos-1,3,3,WN2063,0.0126069001528935,0.00730063039643416,0.00433002464660967,0.00530626975645935,0.00827687550628383,0.788120633630938,1.541766440318
A13,T2_pos-1_4,T2,pos-1,4,3,WN2063,0.0131432602093651,0.00730063039643416,0.00433002464660967,0.00584262981293094,0.00881323556275543,0.848230234523284,1.60187604121034
A6,T2_ctrl_A,T2,ctrl,A,3,WN2063,0.00396152966288947,0.00730063039643416,0.00433002464660967,-0.00333910073354468,-0.0003684949837202,-0.881963438732411,-0.128317632045351
A7,T2_ctrl_B,T2,ctrl,B,3,WN2063,0.00469851963032988,0.00730063039643416,0.00433002464660967,-0.00260211076610428,0.0003684949837202,-0.635814767239203,0.117831039447857
A10,T2_pos-1_1,T2,pos-1,1,5,WN2063,0.0222201131087642,0.00699946197708357,0.00479139719795652,0.0152206511316806,0.0174287159108077,1.66655022384137,2.21334784031995
A11,T2_pos-1_2,T2,pos-1,2,5,WN2063,0.0120703184857974,0.00699946197708357,0.00479139719795652,0.00507085650871378,0.00727892128784083,0.786147806585403,1.33294542306398
A12,T2_pos-1_3,T2,pos-1,3,5,WN2063,0.0129743708136357,0.00699946197708357,0.00479139719795652,0.0059749088365521,0.00818297361567915,0.890348640655957,1.43714625713453
A13,T2_pos-1_4,T2,pos-1,4,5,WN2063,0.0136197711068064,0.00699946197708357,0.00479139719795652,0.00662030912972282,0.00882837390884987,0.960386520926121,1.5071841374047
A6,T2_ctrl_A,T2,ctrl,A,5,WN2063,0.0043238929235679,0.00699946197708357,0.00479139719795652,-0.00267556905351568,-0.000467504274388623,-0.694913234888264,-0.148115618409686
A7,T2_ctrl_B,T2,ctrl,B,5,WN2063,0.00525890147234514,0.00699946197708357,0.00479139719795652,-0.00174056050473843,0.000467504274388623,-0.41248256405979,0.134315052418788
A10,T2_pos-1_1,T2,pos-1,1,10,WN2063,0.0223014466463826,0.00722164716017504,0.00479074354033574,0.0150797994862076,0.0175107031060469,1.62673745866309,2.21881580785034
A11,T2_pos-1_2,T2,pos-1,2,10,WN2063,0.0106655954895127,0.00722164716017504,0.00479074354033574,0.00344394832933769,0.00587485194917699,0.562564678546654,1.15464302773391
A12,T2_pos-1_3,T2,pos-1,3,10,WN2063,0.01186813570032,0.00722164716017504,0.00479074354033574,0.00464648854014497,0.00707739215998427,0.71669348879684,1.30877183798409
A13,T2_pos-1_4,T2,pos-1,4,10,WN2063,0.0129681610739188,0.00722164716017504,0.00479074354033574,0.00574651391374379,0.0081774175335831,0.844574076382647,1.4366524255699
A6,T2_ctrl_A,T2,ctrl,A,10,WN2063,0.00439171210438088,0.00722164716017504,0.00479074354033574,-0.00282993505579416,-0.000399031435954857,-0.717544451320326,-0.125466102133071
A7,T2_ctrl_B,T2,ctrl,B,10,WN2063,0.0051897749762906,0.00722164716017504,0.00479074354033574,-0.00203187218388445,0.000399031435954857,-0.476655947843848,0.115422401343407
A10,T2_pos-1_1,T2,pos-1,1,3,WN2064,0.0100760267389909,0,0,0.0100760267389909,0.0100760267389909,68.4608933662868,68.4608933662868
A11,T2_pos-1_2,T2,pos-1,2,3,WN2064,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,3,WN2064,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,3,WN2064,0,0,0,0,0,0,0
A6,T2_ctrl_A,T2,ctrl,A,3,WN2064,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,3,WN2064,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,5,WN2064,0.00971400658697161,0,0,0.00971400658697161,0.00971400658697161,68.4081048803348,68.4081048803348
A11,T2_pos-1_2,T2,pos-1,2,5,WN2064,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,5,WN2064,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,5,WN2064,0,0,0,0,0,0,0
A6,T2_ctrl_A,T2,ctrl,A,5,WN2064,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,5,WN2064,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,10,WN2064,0.00630031574861719,0,0,0.00630031574861719,0.00630031574861719,67.783462548681,67.783462548681
A11,T2_pos-1_2,T2,pos-1,2,10,WN2064,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,10,WN2064,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,10,WN2064,0,0,0,0,0,0,0
A6,T2_ctrl_A,T2,ctrl,A,10,WN2064,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,10,WN2064,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,3,WN2066,0.00383456691017551,0,0.00620227410408431,0.00383456691017551,-0.0023677071939088,67.0671020594407,-0.693733642261025
A11,T2_pos-1_2,T2,pos-1,2,3,WN2066,0,0,0.00620227410408431,0,-0.00620227410408431,0,-67.7608357017017
A12,T2_pos-1_3,T2,pos-1,3,3,WN2066,0.00304496428598129,0,0.00620227410408431,0.00304496428598129,-0.00315730981810302,66.7344637227304,-1.02637197897134
A13,T2_pos-1_4,T2,pos-1,4,3,WN2066,0.000165248624253046,0,0.00620227410408431,0.000165248624253046,-0.00603702547983126,62.5307485816996,-5.23008712000209
A6,T2_ctrl_A,T2,ctrl,A,3,WN2066,0.00654528283943349,0,0.00620227410408431,0.00654528283943349,0.000343008735349183,67.8384939519809,0.0776582502792074
A7,T2_ctrl_B,T2,ctrl,B,3,WN2066,0.00585926536873512,0,0.00620227410408431,0.00585926536873512,-0.000343008735349183,67.6787582074213,-0.0820774942803644
A10,T2_pos-1_1,T2,pos-1,1,5,WN2066,0.00308583617926742,0,0.00581801579042643,0.00308583617926742,-0.00273217961115901,66.7536998899076,-0.9148657377881
A11,T2_pos-1_2,T2,pos-1,2,5,WN2066,0,0,0.00581801579042643,0,-0.00581801579042643,0,-67.6685656276957
A12,T2_pos-1_3,T2,pos-1,3,5,WN2066,0.00208993421770295,0,0.00581801579042643,0.00208993421770295,-0.00372808157272348,66.1914959487734,-1.47706967892231
A13,T2_pos-1_4,T2,pos-1,4,5,WN2066,0,0,0.00581801579042643,0,-0.00581801579042643,0,-67.6685656276957
A6,T2_ctrl_A,T2,ctrl,A,5,WN2066,0.00623597186276154,0,0.00581801579042643,0.00623597186276154,0.000417956072335111,67.7686528341825,0.100087206486859
A7,T2_ctrl_B,T2,ctrl,B,5,WN2066,0.00540005971809132,0,0.00581801579042643,0.00540005971809132,-0.000417956072335111,67.561013777512,-0.107551850183653
A10,T2_pos-1_1,T2,pos-1,1,10,WN2066,0.00158531112498572,0,0.00476530998353632,0.00158531112498572,-0.00317999885855059,65.7928044197359,-1.58780406049678
A11,T2_pos-1_2,T2,pos-1,2,10,WN2066,0,0,0.00476530998353632,0,-0.00476530998353632,0,-67.3806084802326
A12,T2_pos-1_3,T2,pos-1,3,10,WN2066,0.00155710840875583,0,0.00476530998353632,0.00155710840875583,-0.00320820157478049,65.7669078066956,-1.61370067353702
A13,T2_pos-1_4,T2,pos-1,4,10,WN2066,0,0,0.00476530998353632,0,-0.00476530998353632,0,-67.3806084802326
A6,T2_ctrl_A,T2,ctrl,A,10,WN2066,0.00578976413533661,0,0.00476530998353632,0.00578976413533661,0.00102445415180029,67.6615429922847,0.280934512052021
A7,T2_ctrl_B,T2,ctrl,B,10,WN2066,0.00374085583173603,0,0.00476530998353632,0.00374085583173603,-0.00102445415180029,67.0314067828548,-0.349201697377873
A10,T2_pos-1_1,T2,pos-1,1,3,WN2069,0,0,0.0120033057687949,0,-0.0120033057687949,0,-68.7133982963712
A11,T2_pos-1_2,T2,pos-1,2,3,WN2069,0.000765430767935645,0,0.0120033057687949,0.000765430767935645,-0.0112378750008593,64.7423822148327,-3.97101608153854
A12,T2_pos-1_3,T2,pos-1,3,3,WN2069,0,0,0.0120033057687949,0,-0.0120033057687949,0,-68.7133982963712
A13,T2_pos-1_4,T2,pos-1,4,3,WN2069,0.00152779237140349,0,0.0120033057687949,0.00152779237140349,-0.0104755133973914,65.7394869086112,-2.97391138775998
A6,T2_ctrl_A,T2,ctrl,A,3,WN2069,0.017222365958892,0,0.0120033057687949,0.017222365958892,0.00521906019009712,69.2342498602103,0.520851563839117
A7,T2_ctrl_B,T2,ctrl,B,3,WN2069,0.0067842455786978,0,0.0120033057687949,0.0067842455786978,-0.00521906019009712,67.8902268097649,-0.823171486606346
A10,T2_pos-1_1,T2,pos-1,1,5,WN2069,0,0,0.0135413337179627,0,-0.0135413337179627,0,-68.8873363509383
A11,T2_pos-1_2,T2,pos-1,2,5,WN2069,0.00244255121069591,0,0.0135413337179627,0.00244255121069591,-0.0110987825072668,66.4164272258493,-2.47090912508896
A12,T2_pos-1_3,T2,pos-1,3,5,WN2069,0,0,0.0135413337179627,0,-0.0135413337179627,0,-68.8873363509383
A13,T2_pos-1_4,T2,pos-1,4,5,WN2069,0.00418728616896868,0,0.0135413337179627,0.00418728616896868,-0.00935404754899405,67.1940539343097,-1.69328241662858
A6,T2_ctrl_A,T2,ctrl,A,5,WN2069,0.018938814284696,0,0.0135413337179627,0.018938814284696,0.00539748056673328,69.3713125204211,0.48397616948278
A7,T2_ctrl_B,T2,ctrl,B,5,WN2069,0.00814385315122945,0,0.0135413337179627,0.00814385315122945,-0.00539748056673328,68.1537499628775,-0.733586388060828
A10,T2_pos-1_1,T2,pos-1,1,10,WN2069,0,0,0.011320172722853,0,-0.011320172722853,0,-68.628862481518
A11,T2_pos-1_2,T2,pos-1,2,10,WN2069,0.00357870588176043,0,0.011320172722853,0.00357870588176043,-0.00774146684109254,66.9674763955041,-1.66138608601383
A12,T2_pos-1_3,T2,pos-1,3,10,WN2069,0,0,0.011320172722853,0,-0.011320172722853,0,-68.628862481518
A13,T2_pos-1_4,T2,pos-1,4,10,WN2069,0.00452974765329803,0,0.011320172722853,0.00452974765329803,-0.00679042506955494,67.3074690974294,-1.32139338408862
A6,T2_ctrl_A,T2,ctrl,A,10,WN2069,0.0169924824801611,0,0.011320172722853,0.0169924824801611,0.00567230975730812,69.2148631459298,0.586000664411818
A7,T2_ctrl_B,T2,ctrl,B,10,WN2069,0.00564786296554485,0,0.011320172722853,0.00564786296554485,-0.00567230975730811,67.6257435005286,-1.00311898098936
A10,T2_pos-1_1,T2,pos-1,1,3,WN2086,0,0,0,0,0,0,0
A11,T2_pos-1_2,T2,pos-1,2,3,WN2086,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,3,WN2086,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,3,WN2086,0.000252566927447808,0,0,0.000252566927447808,0.000252566927447808,63.1427760575946,63.1427760575946
A6,T2_ctrl_A,T2,ctrl,A,3,WN2086,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,3,WN2086,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,5,WN2086,0,0,0,0,0,0,0
A11,T2_pos-1_2,T2,pos-1,2,5,WN2086,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,5,WN2086,0,0,0,0,0,0,0
A13,T2_pos-1_4,T2,pos-1,4,5,WN2086,0.000226457085642552,0,0,0.000226457085642552,0.000226457085642552,62.9853480015583,62.9853480015583
A6,T2_ctrl_A,T2,ctrl,A,5,WN2086,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,5,WN2086,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,10,WN2086,0,0,0,0,0,0,0
A11,T2_pos-1_2,T2,pos-1,2,10,WN2086,0,0,0,0,0,0,0
A12,T2_pos-1_3,T2,pos-1,3,10,WN2086,0.000417061566874583,0,0,0.000417061566874583,0.000417061566874583,63.8663706916924,63.8663706916924
A13,T2_pos-1_4,T2,pos-1,4,10,WN2086,0.00258081889691957,0,0,0.00258081889691957,0.00258081889691957,66.495867322845,66.495867322845
A6,T2_ctrl_A,T2,ctrl,A,10,WN2086,0,0,0,0,0,0,0
A7,T2_ctrl_B,T2,ctrl,B,10,WN2086,0,0,0,0,0,0,0
A10,T2_pos-1_1,T2,pos-1,1,3,XZ1513,0.00462043282266857,0,0.0006976189252494,0.00462043282266857,0.00392281389741917,67.3360664192567,2.72751691986879
A11,T2_pos-1_2,T2,pos-1,2,3,XZ1513,0.0022101620630966,0,0.0006976189252494,0.0022101620630966,0.0015125431378472,66.2721905767392,1.66364107735123
A12,T2_pos-1_3,T2,pos-1,3,3,XZ1513,0,0,0.0006976189252494,0,-0.0006976189252494,0,-64.608549499388
A13,T2_pos-1_4,T2,pos-1,4,3,XZ1513,0,0,0.0006976189252494,0,-0.0006976189252494,0,-64.608549499388
A6,T2_ctrl_A,T2,ctrl,A,3,XZ1513,0,0,0.0006976189252494,0,-0.0006976189252494,0,-64.608549499388
A7,T2_ctrl_B,T2,ctrl,B,3,XZ1513,0.0013952378504988,0,0.0006976189252494,0.0013952378504988,0.0006976189252494,65.608549499388,1
A10,T2_pos-1_1,T2,pos-1,1,5,XZ1513,0.00398337371959457,0,0.000587487861601984,0.00398337371959457,0.00339588585799259,67.1220292552051,2.761359890698
A11,T2_pos-1_2,T2,pos-1,2,5,XZ1513,0.00157569697823913,0,0.000587487861601984,0.00157569697823913,0.000988209116637148,65.7840285329614,1.42335916845436
A12,T2_pos-1_3,T2,pos-1,3,5,XZ1513,0,0,0.000587487861601984,0,-0.000587487861601984,0,-64.3606693645071
A13,T2_pos-1_4,T2,pos-1,4,5,XZ1513,0,0,0.000587487861601984,0,-0.000587487861601984,0,-64.3606693645071
A6,T2_ctrl_A,T2,ctrl,A,5,XZ1513,0,0,0.000587487861601984,0,-0.000587487861601984,0,-64.3606693645071
A7,T2_ctrl_B,T2,ctrl,B,5,XZ1513,0.00117497572320397,0,0.000587487861601984,0.00117497572320397,0.000587487861601984,65.3606693645071,1
A10,T2_pos-1_1,T2,pos-1,1,10,XZ1513,0.00379460540249964,0,0.000663621582229291,0.00379460540249964,0.00313098382027035,67.0519882846155,2.51551715757852
A11,T2_pos-1_2,T2,pos-1,2,10,XZ1513,0.00190186179536017,0,0.000663621582229291,0.00190186179536017,0.00123824021313088,66.0554508278284,1.51897970079143
A12,T2_pos-1_3,T2,pos-1,3,10,XZ1513,0,0,0.000663621582229291,0,-0.000663621582229291,0,-64.536471127037
A13,T2_pos-1_4,T2,pos-1,4,10,XZ1513,0,0,0.000663621582229291,0,-0.000663621582229291,0,-64.536471127037
A6,T2_ctrl_A,T2,ctrl,A,10,XZ1513,0,0,0.000663621582229291,0,-0.000663621582229291,0,-64.536471127037
A7,T2_ctrl_B,T2,ctrl,B,10,XZ1513,0.00132724316445858,0,0.000663621582229291,0.00132724316445858,0.000663621582229291,65.536471127037,1
A10,T2_pos-1_1,T2,pos-1,1,3,XZ1514,0,4.31697776791288e-05,5.87120839474738e-05,-4.31697776791288e-05,-5.87120839474738e-05,-60.5942038889763,-61.0378396910436
A11,T2_pos-1_2,T2,pos-1,2,3,XZ1514,0,4.31697776791288e-05,5.87120839474738e-05,-4.31697776791288e-05,-5.87120839474738e-05,-60.5942038889763,-61.0378396910436
A12,T2_pos-1_3,T2,pos-1,3,3,XZ1514,0,4.31697776791288e-05,5.87120839474738e-05,-4.31697776791288e-05,-5.87120839474738e-05,-60.5942038889763,-61.0378396910436
A13,T2_pos-1_4,T2,pos-1,4,3,XZ1514,0,4.31697776791288e-05,5.87120839474738e-05,-4.31697776791288e-05,-5.87120839474738e-05,-60.5942038889763,-61.0378396910436
A6,T2_ctrl_A,T2,ctrl,A,3,XZ1514,0.000117424167894948,4.31697776791288e-05,5.87120839474738e-05,7.42543902158188e-05,5.87120839474738e-05,1.44363580206727,1
A7,T2_ctrl_B,T2,ctrl,B,3,XZ1514,0,4.31697776791288e-05,5.87120839474738e-05,-4.31697776791288e-05,-5.87120839474738e-05,-60.5942038889763,-61.0378396910436
A10,T2_pos-1_1,T2,pos-1,1,5,XZ1514,0,0,4.03049322142738e-05,0,-4.03049322142738e-05,0,-60.4951386216387
A11,T2_pos-1_2,T2,pos-1,2,5,XZ1514,0,0,4.03049322142738e-05,0,-4.03049322142738e-05,0,-60.4951386216387
A12,T2_pos-1_3,T2,pos-1,3,5,XZ1514,0,0,4.03049322142738e-05,0,-4.03049322142738e-05,0,-60.4951386216387
A13,T2_pos-1_4,T2,pos-1,4,5,XZ1514,0,0,4.03049322142738e-05,0,-4.03049322142738e-05,0,-60.4951386216387
A6,T2_ctrl_A,T2,ctrl,A,5,XZ1514,8.06098644285476e-05,0,4.03049322142738e-05,8.06098644285476e-05,4.03049322142738e-05,61.4951386216387,1
A7,T2_ctrl_B,T2,ctrl,B,5,XZ1514,0,0,4.03049322142738e-05,0,-4.03049322142738e-05,0,-60.4951386216387
A10,T2_pos-1_1,T2,pos-1,1,10,XZ1514,0,4.06641845792821e-05,6.9071076081305e-05,-4.06641845792821e-05,-6.9071076081305e-05,-60.5079409103889,-61.2722639259722
